BLOCK,TRANSECT,PLOT,MODULE,SUBMODULE,CORNER,SAMPLING_ID,SPECIES,SPECIES_CORRECTED,SPCODE,FREQUENCY,DATE,DATE_CORRECTED,>1M,CONERCONER,DATE OF FIRE,TIME SINCE FIRE (DAYS),SPECIES_NEW_NAMES,NEW_SPCODE,
F1,1,1,2,10,I,F1_1_1_2_10_I,THELYPTERIS KUNTHII      ,THELYPTERIS KUNTHII,THEKUN,39,03/06/98,1998-03-06,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,ASTER DUMOSUS         ,ASTER DUMOSUS,ASTDUM,1,02/17/98,1998-02-17,,,,,SYMPHYOTRICHUM DUMOSUM,SYMDUM,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,DICHANTHELIUM ACICULARE        ,DICHANTHELIUM ACICULARE,DICACI,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,DICHROMENA COLORATA      ,DICHROMENA COLORATA,DICCOL,1,02/17/98,1998-02-17,,,,,RHYNCHOSPORA COLORATA,RHYCOL,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,EVOLVULUS SERICEUS       ,EVOLVULUS SERICEUS,EVOSER,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,LUDWIGIA MICROCARPA      ,LUDWIGIA MICROCARPA,LUDMIC,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,A,F1_1_1_3_0.1_A,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,ASTER DUMOSUS         ,ASTER DUMOSUS,ASTDUM,1,02/17/98,1998-02-17,,,,,SYMPHYOTRICHUM DUMOSUM,SYMDUM,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,BORRERIA TERMINALIS      ,BORRERIA TERMINALIS,BORTER,3,02/17/98,1998-02-17,,,,,SPERMACOCE VERTICILLATA,SPEVER,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,8,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,CYNOCTONUM MITREOLA      ,CYNOCTONUM MITREOLA,CYNMIT,7,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,DICHANTHELIUM ACICULARE        ,DICHANTHELIUM ACICULARE,DICACI,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,DICHROMENA COLORATA      ,DICHROMENA COLORATA,DICCOL,1,02/17/98,1998-02-17,,,,,RHYNCHOSPORA COLORATA,RHYCOL,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,8,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,ERIGERON QUERCIFOLIUS     ,ERIGERON QUERCIFOLIUS,ERIQUE,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,EUPATORIUM COELESTINUM     ,EUPATORIUM COELESTINUM,EUPCOE,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,EUPATORIUM MIKANOIDES     ,EUPATORIUM MIKANIOIDES,EUPMIK,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,EVOLVULUS SERICEUS       ,EVOLVULUS SERICEUS,EVOSER,4,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,HYPERICUM HYPERICOIDES     ,HYPERICUM HYPERICOIDES,HYPHYP,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,HYPOXIS WRIGHTII        ,HYPOXIS WRIGHTII,HYPWRI,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,4,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,LUDWIGIA MICROCARPA      ,LUDWIGIA MICROCARPA,LUDMIC,5,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,MELANTHERA PARVIFOLIA     ,MELANTHERA PARVIFOLIA,MELPAR,1,02/17/98,1998-02-17,,,,,MELANTHERA NIVEA,MELNIV,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,OXYPOLIS FILIFORMIS      ,OXYPOLIS FILIFORMIS,OXYFIL,6,02/17/98,1998-02-17,,,,,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,3,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,1,02/17/98,1998-02-17,,,,,PLUCHEA BACCHARIS,PLUBAC,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,3,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,4,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,SABATIA GRANDIFLORA      ,SABATIA GRANDIFLORA,SABGRA,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.3,A,F1_1_1_3_0.3_A,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,6,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,ASCLEPIAS LANCEOLATA      ,ASCLEPIAS LANCEOLATA,ASCLAN,3,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,ASTER DUMOSUS         ,ASTER DUMOSUS,ASTDUM,4,02/17/98,1998-02-17,,,,,SYMPHYOTRICHUM DUMOSUM,SYMDUM,
F1,1,1,3,1,A,F1_1_1_3_1_A,BORRERIA TERMINALIS      ,BORRERIA TERMINALIS,BORTER,25,02/17/98,1998-02-17,,,,,SPERMACOCE VERTICILLATA,SPEVER,
F1,1,1,3,1,A,F1_1_1_3_1_A,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,55,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,86,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,CYNOCTONUM MITREOLA      ,CYNOCTONUM MITREOLA,CYNMIT,32,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,DICHANTHELIUM ACICULARE        ,DICHANTHELIUM ACICULARE,DICACI,21,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,DICHROMENA COLORATA      ,DICHROMENA COLORATA,DICCOL,18,02/17/98,1998-02-17,,,,,RHYNCHOSPORA COLORATA,RHYCOL,
F1,1,1,3,1,A,F1_1_1_3_1_A,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,56,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,ERAGROSTIS ELLIOTTII      ,ERAGROSTIS ELLIOTTII,ERAELL,5,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,ERIGERON QUERCIFOLIUS     ,ERIGERON QUERCIFOLIUS,ERIQUE,38,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,EUPATORIUM MIKANOIDES     ,EUPATORIUM MIKANIOIDES,EUPMIK,4,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,EVOLVULUS SERICEUS       ,EVOLVULUS SERICEUS,EVOSER,36,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,FUIRENA BREVISETA       ,FUIRENA BREVISETA,FUIBRE,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,HYPERICUM HYPERICOIDES     ,HYPERICUM HYPERICOIDES,HYPHYP,11,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,HYPOXIS WRIGHTII        ,HYPOXIS WRIGHTII,HYPWRI,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,37,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,14,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,JUSTICIA OVATA         ,JUSTICIA OVATA,JUSOVA,9,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,LINUM MEDIUM          ,LINUM MEDIUM,LINMED,12,02/17/98,1998-02-17,,,,,LINUM MEDIUM VAR. TEXANUM,LINMEDTEX,
F1,1,1,3,1,A,F1_1_1_3_1_A,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,3,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,LUDWIGIA MICROCARPA      ,LUDWIGIA MICROCARPA,LUDMIC,61,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,MECARDONIA ACUMINATA      ,MECARDONIA ACUMINATA,MECACU,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,MELANTHERA PARVIFOLIA     ,MELANTHERA PARVIFOLIA,MELPAR,13,02/17/98,1998-02-17,,,,,MELANTHERA NIVEA,MELNIV,
F1,1,1,3,1,A,F1_1_1_3_1_A,MIKANIA SCANDENS        ,MIKANIA SCANDENS,MIKSCA,3,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,MUHLENBERGIA FILIPES      ,MUHLENBERGIA FILIPES,MUHFIL,27,02/17/98,1998-02-17,,,,,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
F1,1,1,3,1,A,F1_1_1_3_1_A,OXYPOLIS FILIFORMIS      ,OXYPOLIS FILIFORMIS,OXYFIL,20,02/17/98,1998-02-17,,,,,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
F1,1,1,3,1,A,F1_1_1_3_1_A,PANICUM TENERUM        ,PANICUM TENERUM,PANTEN,2,02/17/98,1998-02-17,,,,,COLEATAENIA TENERA,COLTEN,
F1,1,1,3,1,A,F1_1_1_3_1_A,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,17,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,PHYLA NODIFLORA        ,PHYLA NODIFLORA,PHYNOD,16,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,PHYLLANTHUS SP       ,PHYLLANTHUS SPP,PHYSPP,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,14,02/17/98,1998-02-17,,,,,PLUCHEA BACCHARIS,PLUBAC,
F1,1,1,3,1,A,F1_1_1_3_1_A,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,6,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,39,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,RHYNCHOSPORA MICROCARPA    ,RHYNCHOSPORA MICROCARPA,RHYMIC,10,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,RUELLIA CAROLINIENSIS     ,RUELLIA CAROLINIENSIS,RUECAR,7,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,SABATIA GRANDIFLORA      ,SABATIA GRANDIFLORA,SABGRA,2,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,74,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,1,A,F1_1_1_3_1_A,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,10,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,ASTER TENUIFOLIUS       ,ASTER TENUIFOLIUS       ,ASTTEN,4,02/17/98,1998-02-17,,,,,SYMPHYOTRICHUM TENUIFOLIUM,SYMTEN,
F1,1,1,3,3,A,F1_1_1_3_3_A,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,14,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,POLYGALA BALDUINII       ,POLYGALA BALDUINII,POLBAL,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,SALIX CAROLINIANA ,SALIX CAROLINIANA,SALCAR,5,02/17/98,1998-02-17,1,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,SCHIZACHYRIUM RHIZOMATUM    ,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,20,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,SPILANTHES AMERICANA,SPILANTHES AMERICANA,SPIAME,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,3,A,F1_1_1_3_3_A,VERNONIA BLODGETTIA      ,VERNONIA BLODGETTII,VERBLO,1,02/17/98,1998-02-17,,,,,,,
F1,1,1,3,0.1,B,F1_1_1_3_0.1_B,CLADIUM JAMAICENSE,CLADIUM JAMAICENSE,CLAJAM,1,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.1,B,F1_1_1_3_0.1_B,MYRICA CERIFERA        ,MYRICA CERIFERA,MYRCER,1,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.1,B,F1_1_1_3_0.1_B,UNKN GRASS F114,UNKN GRASS F114,,1,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.1,B,F1_1_1_3_0.1_B,PANICUM HEMITOMUM,PANICUM HEMITOMON,PANHEM,1,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,CLADIUM JAMAICENSE,CLADIUM JAMAICENSE,CLAJAM,8,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,LOG,LOG,,2,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,MYRICA CERIFERA        ,MYRICA CERIFERA,MYRCER,4,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,SALIX CAROLINIANA ,SALIX CAROLINIANA,SALCAR,8,02/07/98,1998-02-07,1,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,THELYPTERIS KUNTHII      ,THELYPTERIS KUNTHII,THEKUN,3,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,0.3,B,F1_1_1_3_0.3_B,UNKN GRASS F114,UNKN GRASS F114,,3,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,BACCHARIS SP    ,BACCHARIS SPP,BACSPP,11,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,CLADIUM JAMAICENSE,CLADIUM JAMAICENSE,CLAJAM,91,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,DIODIA VIRGINIANA       ,DIODIA VIRGINIANA,DIOVIR,7,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,IPOMOEA SAGITTATA       ,IPOMOEA SAGITTATA,IPOSAG,7,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,LUDWIGIA REPENS        ,LUDWIGIA REPENS,LUDREP,8,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,MYRICA CERIFERA        ,MYRICA CERIFERA,MYRCER,70,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,PANICUM HEMITOMUM,PANICUM HEMITOMON,PANHEM,2,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,POLYGONUM HYDROPIPEROIDES   ,POLYGONUM HYDROPIPEROIDES,POLHYD,1,02/07/98,1998-02-07,,,,,PERSICARIA HYDROPIPEROIDES,PERHYD,
F1,1,1,3,1,B,F1_1_1_3_1_B,SALIX CAROLINIANA  ,SALIX CAROLINIANA,SALCAR,89,02/07/98,1998-02-07,1,,,,,,
F1,1,1,3,1,B,F1_1_1_3_1_B,THELYPTERIS KUNTHII      ,THELYPTERIS KUNTHII,THEKUN,43,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,ASTERACEOUS VINE F115,ASTERACEOUS VINE F115,ASTVIN,12,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,CENTELLA ASIATICA       ,CENTELLA ASIATICA,CENASI,6,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,DICHANTHELIUM ACICULARE        ,DICHANTHELIUM ACICULARE,DICACI,1,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,EUPATORIUM COELESTINUM     ,EUPATORIUM COELESTINUM,EUPCOE,2,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,JUSTICIA OVATA         ,JUSTICIA OVATA,JUSOVA,14,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,MIKANIA SCANDENS        ,MIKANIA SCANDENS,MIKSCA,6,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,OXYPOLIS FILIFORMIS      ,OXYPOLIS FILIFORMIS,OXYFIL,7,02/07/98,1998-02-07,,,,,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
F1,1,1,3,3,B,F1_1_1_3_3_B,PERSEA BORBONIA        ,PERSEA BORBONIA,PERBOR,24,02/07/98,1998-02-07,,,,,PERSEA BORBONIA VAR. BORBONIA,PERBORBOR,
F1,1,1,3,3,B,F1_1_1_3_3_B,PHYLA NODIFLORA        ,PHYLA NODIFLORA,PHYNOD,28,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,PLUCHEA ROSEA         ,PLUCHEA ROSEA,PLUROS,7,02/07/98,1998-02-07,,,,,PLUCHEA BACCHARIS,PLUBAC,
F1,1,1,3,3,B,F1_1_1_3_3_B,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,11,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,RUELLIA CAROLINIENSIS     ,RUELLIA CAROLINIENSIS,RUECAR,17,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,3,B,F1_1_1_3_3_B,TEUCRIUM CANADENSE       ,TEUCRIUM CANADENSE,TEUCAN,5,02/07/98,1998-02-07,,,,,,,
F1,1,1,3,10,I,F1_1_1_3_10_I,ACACIA PINETORUM        ,ACACIA PINETORUM,ACAPIN,12,03/06/98,1998-03-06,,,,,VACHELLIA FARNESIANA VAR. PINETORUM,VACFARPIN,
F1,1,1,3,10,I,F1_1_1_3_10_I,BUCHNERA FLORIDANA       ,BUCHNERA FLORIDANA,BUCFLO,2,03/06/98,1998-03-06,,,,,BUCHNERA AMERICANA,BUCAME,
F1,1,1,3,10,I,F1_1_1_3_10_I,BUMELIA RECLINATA       ,BUMELIA RECLINATA,BUMREC,15,03/06/98,1998-03-06,,,,,,,
F1,1,1,3,10,I,F1_1_1_3_10_I,CIRSIUM VITTATUM        ,CIRSIUM VITTATUM,CIRVIT,13,03/06/98,1998-03-06,,,,,CIRSIUM HORRIDULUM,CIRHOR,
F1,1,1,3,10,I,F1_1_1_3_10_I,PIRIQUETA CAROLINIANA     ,PIRIQUETA CAROLINIANA,PIRCAR,9,03/06/98,1998-03-06,,,,,,,
F1,1,1,3,10,I,F1_1_1_3_10_I,SABAL PALMETTO         ,SABAL PALMETTO,SABPAL,9,03/06/98,1998-03-06,,,,,,,
F1,1,1,3,10,I,F1_1_1_3_10_I,SPIRANTHES SP         ,SPIRANTHES SPP ,SPISPP,2,03/06/98,1998-03-06,,,,,,,
F1,1,1,4,10,R,F1_1_1_4_10_R,SERENOA REPENS         ,SERENOA REPENS,SERREP,600,03/06/98,1998-03-06,,,,,,,
F1,1,1,4,10,R,F1_1_1_4_10_R,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,10,03/06/98,1998-03-06,,,,,,,
F1,1,1,5,10,R,F1_1_1_5_10_R,HELIOTROPIUM POLYPHYLLUM    ,HELIOTROPIUM POLYPHYLLUM,HELPOL,8,03/06/98,1998-03-06,,,,,EUPLOCA POLYPHYLLA,EUPPOL,
F1,1,1,5,10,R,F1_1_1_5_10_R,RANDIA ACULEATA        ,RANDIA ACULEATA,RANACU,1,03/06/98,1998-03-06,,,,,,,
F1,1,1,5,10,R,F1_1_1_5_10_R,SAMOLUS EBRACTEATUS      ,SAMOLUS EBRACTEATUS,SAMEBR,12,03/06/98,1998-03-06,,,,,,,
F1,1,1,5,10,R,F1_1_1_5_10_R,SERENOA REPENS         ,SERENOA REPENS,SERREP,2000,03/06/98,1998-03-06,,,,,,,
F1,1,1,5,10,R,F1_1_1_5_10_R,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,52,03/06/98,1998-03-06,,,,,,,
F1,1,1,6,10,R,F1_1_1_6_10_R,ASTER ADNATUS         ,ASTER ADNATUS,ASTADN,8,03/06/98,1998-03-06,,,,,SYMPHYOTRICHUM ADNATUM,SYMADN,
F1,1,1,6,10,R,F1_1_1_6_10_R,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,26,03/06/98,1998-03-06,,,,,,,
F1,1,1,7,10,R,F1_1_1_7_10_R,CYPERUS HASPANS        ,CYPERUS HASPAN,CYPHAS,8,03/06/98,1998-03-06,,,,,,,
F1,1,1,7,10,R,F1_1_1_7_10_R,PANICUM HEMITOMUM,PANICUM HEMITOMON,PANHEM,11,03/06/98,1998-03-06,,,,,,,
F1,1,1,7,10,R,F1_1_1_7_10_R,STENANDRIUM DULCE       ,STENANDRIUM DULCE,STEDUL,7,03/06/98,1998-03-06,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,ASTER DUMOSUS         ,ASTER DUMOSUS,ASTDUM,1,03/04/98,1998-03-04,,,,,SYMPHYOTRICHUM DUMOSUM,SYMDUM,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,CLADIUM JAMAICENSE       ,CLADIUM JAMAICENSE,CLAJAM,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,ELYTRARIA CAROLINIENSIS    ,ELYTRARIA CAROLINIENSIS,ELYCAR,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,HYPOXIS WRIGHTII        ,HYPOXIS WRIGHTII,HYPWRI,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,JUSTICIA OVATA         ,JUSTICIA OVATA,JUSOVA,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,PASPALUM MONOSTACHYUM     ,PASPALUM MONOSTACHYUM,PASMON,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,PERSEA BORBONIA        ,PERSEA BORBONIA,PERBOR,1,03/04/98,1998-03-04,,,,,PERSEA BORBONIA VAR. BORBONIA,PERBORBOR,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,PHYLA NODIFLORA        ,PHYLA NODIFLORA,PHYNOD,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.1,C,F1_1_1_8_0.1_C,SISYRINCHIUM MIAMIENSE     ,SISYRINCHIUM MIAMIENSE,SISMIA,1,03/04/98,1998-03-04,,,,,,,
F1,1,1,8,0.3,C,F1_1_1_8_0.3_C,ASTER DUMOSUS         ,ASTER DUMOSUS,ASTDUM,8,03/04/98,1998-03-04,,,,,SYMPHYOTRICHUM DUMOSUM,SYMDUM,
